timestamp,numHands,wid_RH,pitch_RH,yaw_RH,roll_RH,vel_RH,grab_RH,pinch_RH,wid_RA,wid_LH,pitch_LH,yaw_LH,roll_LH,vel_LH,grab_LH,pinch_LH,wid_LA,len_Rfing1,len_Rfing2,len_Rfing3,len_Rfing4,len_Rfing5,wid_Rfing1,wid_Rfing2,wid_Rfing3,wid_Rfing4,wid_Rfing5,vel_Rfing1,vel_Rfing2,vel_Rfing3,vel_Rfing4,vel_Rfing5,len_Lfing1,len_Lfing2,len_Lfing3,len_Lfing4,len_Lfing5,wid_Lfing1,wid_Lfing2,wid_Lfing3,wid_Lfing4,wid_Lfing5,vel_Lfing1,vel_Lfing2,vel_Lfing3,vel_Lfing4,vel_Lfing5,len_RBmet1,len_RBmet2,len_RBmet3,len_RBmet4,len_RBmet5,len_RBprox1,len_RBprox2,len_RBprox3,len_RBprox4,len_RBprox5,len_RBint1,len_RBint2,len_RBint3,len_RBint4,len_RBint5,len_RBdist1,len_RBdist2,len_RBdist3,len_RBdist4,len_RBdist5,len_LBmet1,len_LBmet2,len_LBmet3,len_LBmet4,len_LBmet5,len_LBprox1,len_LBprox2,len_LBprox3,len_LBprox4,len_LBprox5,len_LBint1,len_LBint2,len_LBint3,len_LBint4,len_LBint5,len_LBdist1,len_LBdist2,len_LBdist3,len_LBdist4,len_LBdist5,wid_RBmet1,wid_RBmet2,wid_RBmet3,wid_RBmet4,wid_RBmet5,wid_RBprox1,wid_RBprox2,wid_RBprox3,wid_RBprox4,wid_RBprox5,wid_RBint1,wid_RBint2,wid_RBint3,wid_RBint4,wid_RBint5,wid_RBdist1,wid_RBdist2,wid_RBdist3,wid_RBdist4,wid_RBdist5,wid_LBmet1,wid_LBmet2,wid_LBmet3,wid_LBmet4,wid_LBmet5,wid_LBprox1,wid_LBprox2,wid_LBprox3,wid_LBprox4,wid_LBprox5,wid_LBint1,wid_LBint2,wid_LBint3,wid_LBint4,wid_LBint5,wid_LBdist1,wid_LBdist2,wid_LBdist3,wid_LBdist4,wid_LBdist5,gest_circRad,gest_circVel,gest_swipeDir,gest_swipeVel,gest_STapDir,gest_STime,gest_KTapDir,gest_KTime 
"6704757760","1","null","null","null","null","null","null","null","null","83.8709","-0.023305835","0.20286463","-0.10068264","2.0647654E-7","0.0","0.47572595","58.73452","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","48.038765","54.20639","61.76383","59.38757","46.558754","18.665632","17.829412","17.51085","16.662685","14.8011","2.0647654E-7","2.0647654E-7","2.0647654E-7","2.0647654E-7","2.0647654E-7","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","46.01203","31.427944","21.572489","67.81348","39.60101","22.279291","15.7488165","64.309326","44.42918","26.211525","17.321703","57.739025","41.183857","25.534588","17.22215","53.44841","32.59268","18.028511","15.88819","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","18.665632","18.665632","18.665632","18.665632","17.829412","17.829412","17.829412","17.829412","17.51085","17.51085","17.51085","17.51085","16.662685","16.662685","16.662685","16.662685","14.8011","14.8011","14.8011","14.8011","null","null","null","null","null","null","null","null"
"6704766544","1","null","null","null","null","null","null","null","null","83.8709","-0.023302676","0.20285557","-0.10067766","0.07477714","0.0","0.475726","58.73452","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","48.038765","54.20639","61.76383","59.38757","46.558754","18.665632","17.829412","17.51085","16.662685","14.8011","0.0750391","0.1586301","0.15471132","0.13101329","0.102825366","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","46.012028","31.427948","21.572502","67.81348","39.601006","22.2793","15.748813","64.309326","44.42918","26.211523","17.321707","57.739017","41.183853","25.534584","17.222155","53.44841","32.592686","18.028505","15.888187","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","18.665632","18.665632","18.665632","18.665632","17.829412","17.829412","17.829412","17.829412","17.51085","17.51085","17.51085","17.51085","16.662685","16.662685","16.662685","16.662685","14.8011","14.8011","14.8011","14.8011","null","null","null","null","null","null","null","null"
"6704776738","1","null","null","null","null","null","null","null","null","83.8709","-0.027037324","0.14348467","-0.068143085","173.72423","0.0","0.47465813","58.73452","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","48.038765","54.20639","61.76383","59.38757","46.558754","18.665632","17.829412","17.51085","16.662685","14.8011","166.93745","350.48474","307.48697","297.34692","233.19191","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","46.012028","31.42795","21.572493","67.81349","39.601","22.279299","15.748814","64.309326","44.42918","26.21152","17.32171","57.73902","41.183846","25.534578","17.222158","53.44842","32.592678","18.028517","15.888182","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","18.665632","18.665632","18.665632","18.665632","17.829412","17.829412","17.829412","17.829412","17.51085","17.51085","17.51085","17.51085","16.662685","16.662685","16.662685","16.662685","14.8011","14.8011","14.8011","14.8011","null","null","null","null","null","null","null","null"
"6704783752","1","null","null","null","null","null","null","null","null","83.8709","-0.044280253","0.0643949","-0.096711844","187.71143","0.0","0.4746457","58.73452","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","48.038765","54.20639","61.76383","59.38757","46.558754","18.665632","17.829412","17.51085","16.662685","14.8011","267.40207","622.2973","484.46008","481.50375","404.00378","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","46.01203","31.427946","21.572493","67.813484","39.601006","22.2793","15.7488165","64.309326","44.42918","26.211523","17.321709","57.73902","41.183846","25.534588","17.22215","53.44841","32.592678","18.02851","15.888185","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","18.665632","18.665632","18.665632","18.665632","17.829412","17.829412","17.829412","17.829412","17.51085","17.51085","17.51085","17.51085","16.662685","16.662685","16.662685","16.662685","14.8011","14.8011","14.8011","14.8011","null","null","null","null","null","null","null","null"
"6704792500","1","null","null","null","null","null","null","null","null","83.8709","0.031952042","-0.0051457183","-0.13690957","325.5525","0.0","0.46101266","58.73452","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","48.038765","54.20639","61.76383","59.38757","46.558754","18.665632","17.829412","17.51085","16.662685","14.8011","423.9009","779.40137","603.1183","609.72174","578.66956","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","46.012024","31.427946","21.572495","67.81348","39.601006","22.279299","15.7488165","64.309326","44.42918","26.211523","17.321705","57.739014","41.183853","25.534586","17.222158","53.448418","32.592678","18.028519","15.888186","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","18.665632","18.665632","18.665632","18.665632","17.829412","17.829412","17.829412","17.829412","17.51085","17.51085","17.51085","17.51085","16.662685","16.662685","16.662685","16.662685","14.8011","14.8011","14.8011","14.8011","null","null","null","null","null","null","null","null"
"6704801122","1","null","null","null","null","null","null","null","null","83.8709","0.13645971","0.006681419","-0.15671521","558.8183","0.022225635","0.43569985","58.73452","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","48.038765","54.20639","61.76383","59.38757","46.558754","18.665632","17.829412","17.51085","16.662685","14.8011","599.28973","757.75934","591.2102","644.9989","669.9546","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","46.01203","31.427948","21.572485","67.813484","39.601","22.279299","15.748812","64.30932","44.429184","26.211525","17.321705","57.739025","41.183846","25.534582","17.222155","53.448418","32.592686","18.028511","15.888186","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","18.665632","18.665632","18.665632","18.665632","17.829412","17.829412","17.829412","17.829412","17.51085","17.51085","17.51085","17.51085","16.662685","16.662685","16.662685","16.662685","14.8011","14.8011","14.8011","14.8011","null","null","null","null","null","null","null","null"
"6704809782","1","null","null","null","null","null","null","null","null","83.8709","0.31954262","0.086018935","-0.07828501","696.14056","0.08175641","0.21524055","58.73452","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","48.038765","54.20639","61.76383","59.38757","46.558754","18.665632","17.829412","17.51085","16.662685","14.8011","633.2154","591.01385","480.92285","685.12683","746.8233","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","46.012028","31.427946","21.572495","67.813484","39.601","22.279303","15.748818","64.30932","44.429184","26.211525","17.321712","57.739014","41.183853","25.53458","17.222164","53.448418","32.59268","18.028507","15.888187","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","18.665632","18.665632","18.665632","18.665632","17.829412","17.829412","17.829412","17.829412","17.51085","17.51085","17.51085","17.51085","16.662685","16.662685","16.662685","16.662685","14.8011","14.8011","14.8011","14.8011","null","null","null","null","null","null","null","null"
"6704818506","1","null","null","null","null","null","null","null","null","83.8709","0.39756745","0.13813475","0.007531337","780.8261","0.13420187","0.27369595","58.73452","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","48.038765","54.20639","61.76383","59.38757","46.558754","18.665632","17.829412","17.51085","16.662685","14.8011","644.7536","522.26624","356.53226","628.69464","803.1659","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","46.01202","31.42795","21.572495","67.813484","39.600998","22.279305","15.748812","64.30932","44.42918","26.211527","17.321712","57.739017","41.18385","25.534582","17.222157","53.448414","32.592686","18.028513","15.888183","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","18.665632","18.665632","18.665632","18.665632","17.829412","17.829412","17.829412","17.829412","17.51085","17.51085","17.51085","17.51085","16.662685","16.662685","16.662685","16.662685","14.8011","14.8011","14.8011","14.8011","null","null","null","null","null","null","null","null"
"6704827145","1","null","null","null","null","null","null","null","null","83.8709","0.46583575","0.20042372","0.075989574","820.78503","0.06326535","0.4925175","58.73452","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","48.038765","54.20639","61.76383","59.38757","46.558754","18.665632","17.829412","17.51085","16.662685","14.8011","524.82825","486.90436","255.08548","509.0784","758.70715","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","46.012016","31.427952","21.57249","67.813484","39.601006","22.2793","15.748809","64.309326","44.429184","26.211525","17.321697","57.739025","41.18385","25.534588","17.222155","53.448414","32.592678","18.028513","15.888187","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","18.665632","18.665632","18.665632","18.665632","17.829412","17.829412","17.829412","17.829412","17.51085","17.51085","17.51085","17.51085","16.662685","16.662685","16.662685","16.662685","14.8011","14.8011","14.8011","14.8011","null","null","null","null","null","null","null","null"
"6704835873","1","null","null","null","null","null","null","null","null","83.8709","0.52356887","0.24966073","0.13094488","810.4106","0.020618806","0.63285184","58.73452","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","48.038765","54.20639","61.76383","59.38757","46.558754","18.665632","17.829412","17.51085","16.662685","14.8011","394.17667","499.50848","274.91666","411.321","669.97437","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","46.01202","31.427946","21.572496","67.813484","39.601006","22.279295","15.7488165","64.309326","44.429184","26.21152","17.32171","57.73903","41.183846","25.534582","17.222155","53.448418","32.592678","18.028511","15.888183","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","18.665632","18.665632","18.665632","18.665632","17.829412","17.829412","17.829412","17.829412","17.51085","17.51085","17.51085","17.51085","16.662685","16.662685","16.662685","16.662685","14.8011","14.8011","14.8011","14.8011","null","null","null","null","null","null","null","null"
"6704861911","1","null","null","null","null","null","null","null","null","83.8709","0.6232206","0.28388748","0.19886537","741.6682","0.0","0.7696393","58.73452","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","48.038765","54.20639","61.76383","59.38757","46.558754","18.665632","17.829412","17.51085","16.662685","14.8011","195.5294","596.11743","461.55252","430.6188","540.34155","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","46.012028","31.427946","21.572495","67.81348","39.601006","22.279293","15.7488165","64.309326","44.42918","26.211521","17.321707","57.739025","41.183846","25.53459","17.222157","53.448418","32.592678","18.028513","15.888184","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","18.665632","18.665632","18.665632","18.665632","17.829412","17.829412","17.829412","17.829412","17.51085","17.51085","17.51085","17.51085","16.662685","16.662685","16.662685","16.662685","14.8011","14.8011","14.8011","14.8011","null","null","null","null","null","null","null","null"
"6704870503","1","null","null","null","null","null","null","null","null","83.8709","0.6267337","0.26838568","0.19903567","624.02985","0.0","0.77975774","58.73452","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","48.038765","54.20639","61.76383","59.38757","46.558754","18.665632","17.829412","17.51085","16.662685","14.8011","199.81415","548.7668","475.91653","430.61215","481.2336","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","46.01202","31.42795","21.572493","67.813484","39.601006","22.279299","15.748814","64.309326","44.42918","26.211527","17.321703","57.739017","41.183853","25.534582","17.222155","53.448414","32.59268","18.028513","15.888182","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","18.665632","18.665632","18.665632","18.665632","17.829412","17.829412","17.829412","17.829412","17.51085","17.51085","17.51085","17.51085","16.662685","16.662685","16.662685","16.662685","14.8011","14.8011","14.8011","14.8011","null","null","null","null","null","null","null","null"
"6704879303","1","null","null","null","null","null","null","null","null","83.8709","0.6325126","0.25251153","0.19369379","540.86487","0.0","0.7872861","58.73452","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","48.038765","54.20639","61.76383","59.38757","46.558754","18.665632","17.829412","17.51085","16.662685","14.8011","220.9486","522.10034","488.07498","443.25","450.02707","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","46.012035","31.427946","21.572493","67.81348","39.601006","22.279299","15.748819","64.309326","44.429173","26.21153","17.321703","57.73902","41.18385","25.534582","17.22216","53.448418","32.59268","18.028511","15.888189","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","18.665632","18.665632","18.665632","18.665632","17.829412","17.829412","17.829412","17.829412","17.51085","17.51085","17.51085","17.51085","16.662685","16.662685","16.662685","16.662685","14.8011","14.8011","14.8011","14.8011","null","null","null","null","null","null","null","null"
"6704896507","2","null","null","null","null","null","null","null","null","89.079285","0.0905633","0.08255196","0.40808275","2.0647654E-7","0.1993686","0.510418","62.381935","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","51.021973","57.572605","65.599365","63.07554","49.450054","19.824768","18.936619","18.598274","17.697437","15.720247","2.0647654E-7","2.0647654E-7","2.0647654E-7","2.0647654E-7","2.0647654E-7","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","48.869373","33.379623","22.912144","72.024704","42.060226","23.662846","16.726818","68.302925","47.188236","27.839262","18.397383","61.324615","43.741364","27.120281","18.291655","56.767563","34.616688","19.148085","16.874846","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","19.824768","19.824768","19.824768","19.824768","18.936619","18.936619","18.936619","18.936619","18.598274","18.598274","18.598274","18.598274","17.697437","17.697437","17.697437","17.697437","15.720247","15.720247","15.720247","15.720247","null","null","null","null","null","null","null","null"
"6704913874","2","null","null","null","null","null","null","null","null","89.079285","0.09056666","0.08255451","0.40808114","0.03072177","0.19936873","0.5104166","62.381935","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","51.021973","57.572605","65.599365","63.07554","49.450054","19.824768","18.936619","18.598274","17.697437","15.720247","0.029827164","0.02169136","0.01892099","0.017531676","0.019175567","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","48.869373","33.379623","22.912144","72.024704","42.060226","23.662838","16.726818","68.30293","47.18823","27.839262","18.397377","61.32462","43.741367","27.120281","18.291649","56.76756","34.616684","19.14808","16.87484","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","19.824768","19.824768","19.824768","19.824768","18.936619","18.936619","18.936619","18.936619","18.598274","18.598274","18.598274","18.598274","17.697437","17.697437","17.697437","17.697437","15.720247","15.720247","15.720247","15.720247","null","null","null","null","null","null","null","null"
"6704931371","2","null","null","null","null","null","null","null","null","89.079285","0.10261856","0.09336176","0.3999748","68.150826","0.20068823","0.46634442","62.381935","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","51.021973","57.572605","65.599365","63.07554","49.450054","19.824768","18.936619","18.598274","17.697437","15.720247","78.51113","84.138466","33.060013","36.87773","44.46938","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","48.869373","33.379623","22.912144","72.024704","42.060226","23.662846","16.726818","68.302925","47.18823","27.839262","18.39738","61.32462","43.741367","27.12028","18.291656","56.767567","34.616688","19.148077","16.874847","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","19.824768","19.824768","19.824768","19.824768","18.936619","18.936619","18.936619","18.936619","18.598274","18.598274","18.598274","18.598274","17.697437","17.697437","17.697437","17.697437","15.720247","15.720247","15.720247","15.720247","null","null","null","null","null","null","null","null"
"6704957256","2","null","null","null","null","null","null","null","null","89.079285","0.11077301","0.106433436","0.37774023","84.76089","0.19732223","0.4253748","62.381935","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","51.021973","57.572605","65.599365","63.07554","49.450054","19.824768","18.936619","18.598274","17.697437","15.720247","86.116516","84.5502","52.794834","52.89204","55.646008","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","48.869373","33.37962","22.912144","72.024704","42.060226","23.662842","16.726814","68.30293","47.188236","27.839262","18.397385","61.324615","43.741364","27.120281","18.291655","56.767563","34.616688","19.14808","16.87485","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","19.824768","19.824768","19.824768","19.824768","18.936619","18.936619","18.936619","18.936619","18.598274","18.598274","18.598274","18.598274","17.697437","17.697437","17.697437","17.697437","15.720247","15.720247","15.720247","15.720247","null","null","null","null","null","null","null","null"
"6704974637","2","null","null","null","null","null","null","null","null","89.079285","0.11307578","0.1123639","0.36617446","62.17567","0.19408813","0.40092316","62.381935","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","51.021973","57.572605","65.599365","63.07554","49.450054","19.824768","18.936619","18.598274","17.697437","15.720247","57.553677","74.79976","48.627274","43.48295","38.25602","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","48.86937","33.379623","22.912146","72.024704","42.060226","23.662844","16.726814","68.30293","47.188232","27.839256","18.397388","61.324615","43.741364","27.120281","18.291655","56.767563","34.616688","19.148083","16.874844","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","19.824768","19.824768","19.824768","19.824768","18.936619","18.936619","18.936619","18.936619","18.598274","18.598274","18.598274","18.598274","17.697437","17.697437","17.697437","17.697437","15.720247","15.720247","15.720247","15.720247","null","null","null","null","null","null","null","null"
"6704992427","2","null","null","null","null","null","null","null","null","89.079285","0.11675453","0.1156277","0.35543284","40.016636","0.18843623","0.3778662","62.381935","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","51.021973","57.572605","65.599365","63.07554","49.450054","19.824768","18.936619","18.598274","17.697437","15.720247","34.71716","68.30908","42.079338","33.451576","23.42969","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","48.86937","33.379623","22.912144","72.024704","42.060223","23.662844","16.72682","68.30293","47.188236","27.839256","18.397387","61.324615","43.741367","27.120283","18.291647","56.767563","34.616688","19.148083","16.874836","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","19.824768","19.824768","19.824768","19.824768","18.936619","18.936619","18.936619","18.936619","18.598274","18.598274","18.598274","18.598274","17.697437","17.697437","17.697437","17.697437","15.720247","15.720247","15.720247","15.720247","null","null","null","null","null","null","null","null"
"6705018032","2","null","null","null","null","null","null","null","null","89.079285","0.12292997","0.122823045","0.3430879","23.374357","0.17976108","0.349038","62.381935","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","51.021973","57.572605","65.599365","63.07554","49.450054","19.824768","18.936619","18.598274","17.697437","15.720247","23.216234","56.41385","36.69307","32.794376","27.543339","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","48.86937","33.379623","22.912144","72.024704","42.060223","23.662846","16.726814","68.302925","47.188232","27.83926","18.397388","61.324615","43.741364","27.120281","18.291649","56.76756","34.616688","19.14808","16.874844","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","19.824768","19.824768","19.824768","19.824768","18.936619","18.936619","18.936619","18.936619","18.598274","18.598274","18.598274","18.598274","17.697437","17.697437","17.697437","17.697437","15.720247","15.720247","15.720247","15.720247","null","null","null","null","null","null","null","null"
"6705035247","2","null","null","null","null","null","null","null","null","89.079285","0.1306911","0.12932605","0.33074972","32.229237","0.1735089","0.3269163","62.381935","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","51.021973","57.572605","65.599365","63.07554","49.450054","19.824768","18.936619","18.598274","17.697437","15.720247","40.004704","65.1758","50.672935","49.930492","46.982857","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","48.869377","33.37962","22.912144","72.024704","42.060226","23.662842","16.726816","68.30293","47.188236","27.83926","18.39738","61.324615","43.741367","27.120281","18.291655","56.767567","34.616688","19.148083","16.87484","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","19.824768","19.824768","19.824768","19.824768","18.936619","18.936619","18.936619","18.936619","18.598274","18.598274","18.598274","18.598274","17.697437","17.697437","17.697437","17.697437","15.720247","15.720247","15.720247","15.720247","null","null","null","null","null","null","null","null"
"6705061250","2","null","null","null","null","null","null","null","null","89.079285","0.1442077","0.14069036","0.31263006","70.39478","0.16203836","0.30525276","62.381935","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","51.021973","57.572605","65.599365","63.07554","49.450054","19.824768","18.936619","18.598274","17.697437","15.720247","85.98155","103.472565","104.28472","103.059616","98.46588","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","48.869373","33.37962","22.912146","72.024704","42.060226","23.662844","16.726816","68.30293","47.188232","27.839258","18.397385","61.32461","43.741367","27.12028","18.291655","56.76756","34.616688","19.148083","16.87484","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","19.824768","19.824768","19.824768","19.824768","18.936619","18.936619","18.936619","18.936619","18.598274","18.598274","18.598274","18.598274","17.697437","17.697437","17.697437","17.697437","15.720247","15.720247","15.720247","15.720247","null","null","null","null","null","null","null","null"
"6705078628","2","null","null","null","null","null","null","null","null","89.079285","0.1542008","0.14869118","0.3008163","78.51069","0.1561098","0.2924427","62.381935","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","51.021973","57.572605","65.599365","63.07554","49.450054","19.824768","18.936619","18.598274","17.697437","15.720247","90.93417","113.7729","121.11336","117.35789","110.939","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","48.869373","33.37962","22.912146","72.0247","42.06023","23.662846","16.726816","68.30293","47.188232","27.83926","18.397377","61.32461","43.741367","27.120281","18.29165","56.767563","34.616688","19.148079","16.874844","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","19.824768","19.824768","19.824768","19.824768","18.936619","18.936619","18.936619","18.936619","18.598274","18.598274","18.598274","18.598274","17.697437","17.697437","17.697437","17.697437","15.720247","15.720247","15.720247","15.720247","null","null","null","null","null","null","null","null"
"6705104653","2","null","null","null","null","null","null","null","null","89.079285","0.16480365","0.15695986","0.30428204","91.4335","0.14848292","0.27649403","62.381935","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","51.021973","57.572605","65.599365","63.07554","49.450054","19.824768","18.936619","18.598274","17.697437","15.720247","131.02058","142.51225","145.66394","135.54405","124.10473","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","48.86937","33.379623","22.912144","72.024704","42.060226","23.66284","16.72682","68.30293","47.188232","27.839264","18.397383","61.32461","43.741367","27.120285","18.29165","56.767563","34.616688","19.148083","16.874846","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","19.824768","19.824768","19.824768","19.824768","18.936619","18.936619","18.936619","18.936619","18.598274","18.598274","18.598274","18.598274","17.697437","17.697437","17.697437","17.697437","15.720247","15.720247","15.720247","15.720247","null","null","null","null","null","null","null","null"
"6705122012","2","null","null","null","null","null","null","null","null","89.079285","0.17165886","0.15761033","0.30445257","90.49484","0.14280993","0.2612577","62.381935","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","51.021973","57.572605","65.599365","63.07554","49.450054","19.824768","18.936619","18.598274","17.697437","15.720247","128.62054","147.51622","143.05122","125.976585","116.55851","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","48.869373","33.37962","22.912144","72.024704","42.060226","23.662848","16.726816","68.30293","47.18823","27.839262","18.39738","61.32462","43.741367","27.12028","18.291655","56.767563","34.616688","19.148085","16.874834","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","19.824768","19.824768","19.824768","19.824768","18.936619","18.936619","18.936619","18.936619","18.598274","18.598274","18.598274","18.598274","17.697437","17.697437","17.697437","17.697437","15.720247","15.720247","15.720247","15.720247","null","null","null","null","null","null","null","null"
"6705148010","2","null","null","null","null","null","null","null","null","89.079285","0.17991695","0.15700012","0.3024651","85.74804","0.13527785","0.23609102","62.381935","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","51.021973","57.572605","65.599365","63.07554","49.450054","19.824768","18.936619","18.598274","17.697437","15.720247","110.43296","156.40059","146.11972","110.442604","106.45485","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","48.869373","33.37962","22.912144","72.024704","42.060226","23.662846","16.726814","68.30293","47.188236","27.839264","18.39738","61.32461","43.741364","27.120283","18.291655","56.767555","34.616688","19.14808","16.87484","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","19.824768","19.824768","19.824768","19.824768","18.936619","18.936619","18.936619","18.936619","18.598274","18.598274","18.598274","18.598274","17.697437","17.697437","17.697437","17.697437","15.720247","15.720247","15.720247","15.720247","null","null","null","null","null","null","null","null"
"6705174037","2","null","null","null","null","null","null","null","null","89.079285","0.18468209","0.15743181","0.28747252","79.63175","0.13092397","0.20901473","62.381935","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","51.021973","57.572605","65.599365","63.07554","49.450054","19.824768","18.936619","18.598274","17.697437","15.720247","71.7439","146.66599","143.00438","99.76523","103.91571","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.0","48.86937","33.379623","22.912144","72.024704","42.060226","23.662844","16.726816","68.30293","47.188236","27.839262","18.397377","61.32462","43.741367","27.120281","18.291649","56.767555","34.616688","19.148083","16.874842","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","19.824768","19.824768","19.824768","19.824768","18.936619","18.936619","18.936619","18.936619","18.598274","18.598274","18.598274","18.598274","17.697437","17.697437","17.697437","17.697437","15.720247","15.720247","15.720247","15.720247","null","null","null","null","null","null","null","null"
